GRAFO,ENERGIA,PORTAIS,TAM,DIJ,AES,TIME_GRAFO,TIME_DIJ,TIME_AES,DENS
1,829905.816982,1519,325,1,0,35939403.005188,2702.000000,6954.000000,1
0,176063.199459,5422,330,0,0,522789907.081556,2970.000000,2200.000000,0
1,176063.199459,5422,330,1,0,37136218.005370,1613.000000,43005.000000,0
0,969104.327329,5265,335,0,0,570780532.097247,12582.000000,1574.000000,1
1,969104.327329,5265,335,1,0,40265540.006392,2636.000000,11476.000000,1
0,286369.235273,8108,340,0,0,588994382.102704,2410.000000,1417.000000,0
1,286369.235273,8108,340,1,0,41214319.006642,1182.000000,1400.000000,0
0,1047498.606143,2928,345,0,0,662502666.109015,4652.000000,3714.000000,1
1,1047498.606143,2928,345,1,0,45786668.006983,2874.000000,1429.000000,1
0,133.827424,1,5,0,0,2854.000000,1554.000000,778.000000,1
1,133.827424,1,5,1,0,432.000000,665.000000,1258.000000,1
0,107.919597,0,10,0,0,4699.000000,620.000000,335.000000,0
1,107.919597,0,10,1,0,682.000000,366.000000,421.000000,0
0,2190.291491,52,15,0,0,17715.000004,551.000000,296.000000,1
1,2190.291491,52,15,1,0,3623.000001,242.000000,236.000000,1
0,504.345206,1,20,0,0,24420.000005,845.000000,933.000000,0
1,504.345206,1,20,1,0,4523.000001,534.000000,490.000000,0
0,5247.994660,19,25,0,0,77046.000008,499.000000,308.000000,1
1,5247.994660,19,25,1,0,16722.000002,283.000000,268.000000,1
0,1456.467745,12,30,0,0,87210.000009,889.000000,486.000000,0
1,1456.467745,12,30,1,0,18326.000003,364.000000,382.000000,0
0,5381.343025,69,35,0,0,177726.000038,709.000000,463.000000,1
1,5381.343025,69,35,1,0,37953.000009,481.000000,441.000000,1
0,953.058104,17,40,0,0,199482.000043,613.000000,317.000000,0
1,953.058104,17,40,1,0,40798.000010,289.000000,1183.000000,0
0,23687.691300,64,45,0,0,419621.000058,1085.000000,544.000000,1
1,23687.691300,64,45,1,0,81349.000013,394.000000,405.000000,1
0,1773.991666,16,50,0,0,455685.000062,1185.000000,1021.000000,0
1,1773.991666,16,50,1,0,86333.000014,854.000000,742.000000,0
0,34562.028403,249,55,0,0,800942.000134,1750.000000,7500.000000,1
1,34562.028403,249,55,1,0,139959.000027,1176.000000,696.000000,1
0,3454.139190,23,60,0,0,868386.000181,1034.000000,1435.000000,0
1,3454.139190,23,60,1,0,147767.000030,514.000000,559.000000,0
0,73055.864189,63,65,0,0,1685596.000194,2176.000000,1128.000000,1
1,73055.864189,63,65,1,0,298961.000032,825.000000,770.000000,1
0,6588.688259,6,70,0,0,1846935.000201,2495.000000,1456.000000,0
1,6588.688259,6,70,1,0,313692.000034,948.000000,1370.000000,0
0,35797.876844,393,75,0,0,2784694.000302,2865.000000,1258.000000,1
1,35797.876844,393,75,1,0,462985.000089,1016.000000,760.000000,1
0,4270.542696,94,80,0,0,2877641.000352,846.000000,969.000000,0
1,4270.542696,94,80,1,0,476974.000092,1857.000000,857.000000,0
0,49659.899522,495,85,0,0,3920210.000719,7774.000000,1729.000000,1
1,49659.899522,495,85,1,0,627452.000144,1458.000000,1121.000000,1
0,12031.106675,44,90,0,0,4109067.000732,2308.000000,1485.000000,0
1,12031.106675,44,90,1,0,651577.000146,1250.000000,1063.000000,0
0,73241.153351,383,95,0,0,6317111.000798,2047.000000,1248.000000,1
1,73241.153351,383,95,1,0,946020.000155,1285.000000,682.000000,1
0,6801.312538,140,100,0,0,6462457.000832,1325.000000,1082.000000,0
1,6801.312538,140,100,1,0,964715.000160,911.000000,784.000000,0
0,82158.949973,637,105,0,0,9000826.001016,2356.000000,902.000000,1
1,82158.949973,637,105,1,0,1251309.000180,675.000000,579.000000,1
0,15620.623404,91,110,0,0,9189134.001073,922.000000,721.000000,0
1,15620.623404,91,110,1,0,1274703.000188,630.000000,785.000000,0
0,67726.085690,1103,115,0,0,12556396.001712,2928.000000,1255.000000,1
1,67726.085690,1103,115,1,0,1628159.000282,6865.000000,640.000000,1
0,21997.755555,47,120,0,0,12857308.001730,1209.000000,768.000000,0
1,21997.755555,47,120,1,0,1660893.000285,697.000000,983.000000,0
0,225278.593062,1137,125,0,0,16764207.002230,2290.000000,1009.000000,1
1,225278.593062,1137,125,1,0,2053701.000343,978.000000,877.000000,1
0,25339.676645,138,130,0,0,17127326.002259,1031.000000,894.000000,0
1,25339.676645,138,130,1,0,2090210.000346,726.000000,1022.000000,0
0,209077.169765,1427,135,0,0,22201249.002772,1858.000000,2853.000000,1
1,209077.169765,1427,135,1,0,2564299.000402,787.000000,711.000000,1
0,13485.339109,93,140,0,0,23217959.002823,5953.000000,1924.000000,0
1,13485.339109,93,140,1,0,2679910.000408,2135.000000,1160.000000,0
0,317784.092362,198,145,0,0,30659686.003209,2139.000000,901.000000,1
1,317784.092362,198,145,1,0,3296084.000452,2734.000000,796.000000,1
0,24365.855376,74,150,0,0,31730721.003310,3099.000000,1009.000000,0
1,24365.855376,74,150,1,0,3442426.000460,868.000000,685.000000,0
0,333321.687573,144,155,0,0,41249133.003726,29116.000000,965.000000,1
1,333321.687573,144,155,1,0,4250418.000523,2870.000000,729.000000,1
0,18573.742891,106,160,0,0,42481581.003816,2292.000000,1104.000000,0
1,18573.742891,106,160,1,0,4384025.000531,1188.000000,814.000000,0
0,318067.376083,2493,165,0,0,52634088.004603,2267.000000,3996.000000,1
1,318067.376083,2493,165,1,0,5169224.000606,1016.000000,852.000000,1
0,36493.290686,79,170,0,0,53842540.004867,2075.000000,1629.000000,0
1,36493.290686,79,170,1,0,5296079.000632,960.000000,907.000000,0
0,201232.716413,117,175,0,0,64546581.006520,3862.000000,882.000000,1
1,201232.716413,117,175,1,0,6088338.000776,2160.000000,791.000000,1
0,55663.483264,245,180,0,0,66160568.006595,2555.000000,1269.000000,0
1,55663.483264,245,180,1,0,6264863.000784,1054.000000,1034.000000,0
0,354326.974596,1786,185,0,0,80746805.007586,4532.000000,1118.000000,1
1,354326.974596,1786,185,1,0,7299695.000930,1200.000000,996.000000,1
0,55020.979011,175,190,0,0,81916567.007901,3966.000000,2316.000000,0
1,55020.979011,175,190,1,0,7380282.000959,1840.000000,1254.000000,0
0,310431.088228,3526,195,0,0,96938056.010838,3807.000000,1014.000000,1
1,310431.088228,3526,195,1,0,8407590.001163,1004.000000,899.000000,1
0,226.628415,1,5,0,0,2915.000000,1083.000000,378.000000,1
1,226.628415,1,5,1,0,453.000000,600.000000,479.000000,1
0,77.351539,1,10,0,0,4695.000000,664.000000,517.000000,0
1,77.351539,1,10,1,0,654.000000,342.000000,331.000000,0
0,1533.071431,2,15,0,0,21617.000003,648.000000,265.000000,1
1,1533.071431,2,15,1,0,4192.000001,246.000000,272.000000,1
0,411.724649,3,20,0,0,27766.000003,705.000000,322.000000,0
1,411.724649,3,20,1,0,5122.000001,317.000000,346.000000,0
0,7091.502569,68,25,0,0,78916.000017,693.000000,330.000000,1
1,7091.502569,68,25,1,0,16388.000004,319.000000,345.000000,1
0,749.947067,20,30,0,0,89681.000020,687.000000,316.000000,0
1,749.947067,20,30,1,0,18127.000004,313.000000,335.000000,0
0,9491.989288,106,35,0,0,215156.000039,667.000000,331.000000,1
1,9491.989288,106,35,1,0,40685.000009,272.000000,564.000000,1
0,2738.527118,0,40,0,0,235529.000039,1349.000000,508.000000,0
1,2738.527118,0,40,1,0,44272.000009,473.000000,440.000000,0
0,8187.321816,149,45,0,0,425362.000112,2130.000000,1035.000000,1
1,8187.321816,149,45,1,0,83414.000021,708.000000,647.000000,1
0,3267.026523,3,50,0,0,496078.000117,1287.000000,882.000000,0
1,3267.026523,3,50,1,0,93224.000022,855.000000,658.000000,0
0,33064.486600,248,55,0,0,742602.000191,1118.000000,640.000000,1
1,33064.486600,248,55,1,0,143261.000036,1003.000000,637.000000,1
0,1922.294526,5,60,0,0,839780.000192,929.000000,734.000000,0
1,1922.294526,5,60,1,0,152432.000036,720.000000,457.000000,0
0,32433.393179,90,65,0,0,1810174.000268,2281.000000,538.000000,1
1,32433.393179,90,65,1,0,296141.000049,495.000000,995.000000,1
0,6430.819766,42,70,0,0,1878653.000289,1103.000000,1177.000000,0
1,6430.819766,42,70,1,0,306252.000053,806.000000,697.000000,0
0,64588.132642,193,75,0,0,2593171.000559,1843.000000,835.000000,1
1,64588.132642,193,75,1,0,414853.000087,504.000000,6228.000000,1
0,5668.560616,29,80,0,0,2731926.000575,1737.000000,1125.000000,0
1,5668.560616,29,80,1,0,430436.000090,688.000000,1800.000000,0
0,48959.308880,1338,85,0,0,3965925.000851,2107.000000,955.000000,1
1,48959.308880,1338,85,1,0,619520.000133,860.000000,590.000000,1
0,13699.975809,0,90,0,0,4118531.000851,872.000000,573.000000,0
1,13699.975809,0,90,1,0,637391.000133,392.000000,614.000000,0
0,120208.165117,1585,95,0,0,6146318.001134,2025.000000,573.000000,1
1,120208.165117,1585,95,1,0,875337.000175,580.000000,615.000000,1
0,16271.851613,18,100,0,0,6380782.001138,990.000000,667.000000,0
1,16271.851613,18,100,1,0,900584.000175,686.000000,841.000000,0
0,180658.287598,86,105,0,0,9040051.001265,1410.000000,529.000000,1
1,180658.287598,86,105,1,0,1188931.000190,547.000000,661.000000,1
0,14967.631765,186,110,0,0,9226268.001315,1154.000000,1446.000000,0
1,14967.631765,186,110,1,0,1211751.000198,1102.000000,961.000000,0
0,117253.253535,1220,115,0,0,12185040.001789,1886.000000,698.000000,1
1,117253.253535,1220,115,1,0,1531379.000261,3012.000000,814.000000,1
0,12146.398253,183,120,0,0,12454359.001824,845.000000,632.000000,0
1,12146.398253,183,120,1,0,1562668.000268,581.000000,708.000000,0
0,150470.092033,3523,125,0,0,16204311.002584,1905.000000,6528.000000,1
1,150470.092033,3523,125,1,0,1909396.000353,913.000000,856.000000,1
0,13980.776805,237,130,0,0,16497071.002626,950.000000,730.000000,0
1,13980.776805,237,130,1,0,1943356.000359,653.000000,772.000000,0
0,250099.803837,1743,135,0,0,21563619.003471,2797.000000,4573.000000,1
1,250099.803837,1743,135,1,0,2403566.000516,701.000000,1029.000000,1
0,27437.263427,48,140,0,0,22324459.003528,2296.000000,1241.000000,0
1,27437.263427,48,140,1,0,2474736.000523,881.000000,1144.000000,0
0,285548.228133,470,145,0,0,30004264.003698,2020.000000,2394.000000,1
1,285548.228133,470,145,1,0,3203817.000539,673.000000,638.000000,1
0,35683.196077,48,150,0,0,31311267.003722,2123.000000,1405.000000,0
1,35683.196077,48,150,1,0,3333190.000542,1122.000000,1260.000000,0
0,183452.019391,2883,155,0,0,38185662.005438,2248.000000,1073.000000,1
1,183452.019391,2883,155,1,0,3881021.000689,3421.000000,853.000000,1
0,30241.219962,243,160,0,0,38728670.005573,1486.000000,971.000000,0
1,30241.219962,243,160,1,0,3959631.000704,871.000000,1100.000000,0
0,149583.641112,348,165,0,0,50290233.005965,4119.000000,997.000000,1
1,149583.641112,348,165,1,0,4776812.000738,721.000000,765.000000,1
0,46037.232966,80,170,0,0,51720323.006010,2005.000000,1041.000000,0
1,46037.232966,80,170,1,0,4910166.000743,1061.000000,865.000000,0
0,296952.504840,1284,175,0,0,63781894.007495,4733.000000,932.000000,1
1,296952.504840,1284,175,1,0,5744034.000895,854.000000,830.000000,1
0,38444.748075,57,180,0,0,64620200.007594,1324.000000,907.000000,0
1,38444.748075,57,180,1,0,5841551.000906,916.000000,930.000000,0
0,168931.382689,5123,185,0,0,77957050.009557,3937.000000,967.000000,1
1,168931.382689,5123,185,1,0,6835458.001057,1018.000000,804.000000,1
0,32762.782686,145,190,0,0,79707727.009796,3171.000000,1820.000000,0
1,32762.782686,145,190,1,0,6991149.001079,996.000000,1276.000000,0
0,453978.419431,1618,195,0,0,97917633.011324,3657.000000,972.000000,1
1,453978.419431,1618,195,1,0,8392185.001199,2095.000000,1002.000000,1
0,388.706809,1,5,0,0,3216.000000,1449.000000,871.000000,1
1,388.706809,1,5,1,0,569.000000,706.000000,520.000000,1
0,76.587232,2,10,0,0,5061.000000,837.000000,591.000000,0
1,76.587232,2,10,1,0,792.000000,441.000000,294.000000,0
0,803.547599,9,15,0,0,19624.000005,846.000000,478.000000,1
1,803.547599,9,15,1,0,4135.000001,296.000000,249.000000,1
0,587.910840,5,20,0,0,25551.000006,662.000000,350.000000,0
1,587.910840,5,20,1,0,5018.000002,423.000000,301.000000,0
0,6338.370477,38,25,0,0,102286.000010,516.000000,264.000000,1
1,6338.370477,38,25,1,0,17650.000003,261.000000,259.000000,1
0,1199.961287,12,30,0,0,114352.000012,749.000000,279.000000,0
1,1199.961287,12,30,1,0,19313.000003,322.000000,271.000000,0
0,4560.860111,245,35,0,0,233226.000074,546.000000,293.000000,1
1,4560.860111,245,35,1,0,40021.000011,277.000000,290.000000,1
0,2850.941870,1,40,0,0,263111.000074,578.000000,340.000000,0
1,2850.941870,1,40,1,0,43785.000011,382.000000,283.000000,0
0,18249.240038,186,45,0,0,478442.000101,914.000000,584.000000,1
1,18249.240038,186,45,1,0,84317.000042,491.000000,439.000000,1
0,2331.487593,61,50,0,0,509196.000109,873.000000,623.000000,0
1,2331.487593,61,50,1,0,89169.000043,676.000000,579.000000,0
0,25599.911143,249,55,0,0,821253.000166,1026.000000,787.000000,1
1,25599.911143,249,55,1,0,174725.000054,525.000000,524.000000,1
0,3667.405714,18,60,0,0,869994.000177,994.000000,951.000000,0
1,3667.405714,18,60,1,0,183142.000056,764.000000,630.000000,0
0,43494.976054,158,65,0,0,1438120.000371,1785.000000,852.000000,1
1,43494.976054,158,65,1,0,272536.000089,830.000000,807.000000,1
0,6995.431514,60,70,0,0,1524669.000395,1163.000000,721.000000,0
1,6995.431514,60,70,1,0,284756.000093,685.000000,622.000000,0
0,78856.553104,384,75,0,0,2338487.000509,1908.000000,486.000000,1
1,78856.553104,384,75,1,0,442543.000111,488.000000,857.000000,1
0,8529.602566,12,80,0,0,2483958.000515,1312.000000,1024.000000,0
1,8529.602566,12,80,1,0,458749.000112,998.000000,896.000000,0
0,77958.545346,786,85,0,0,3505169.000697,2720.000000,887.000000,1
1,77958.545346,786,85,1,0,630597.000140,913.000000,797.000000,1
0,9588.984046,76,90,0,0,3651929.000719,914.000000,724.000000,0
1,9588.984046,76,90,1,0,646877.000144,649.000000,531.000000,0
0,113487.987727,122,95,0,0,5540615.000818,1284.000000,515.000000,1
1,113487.987727,122,95,1,0,906698.000157,557.000000,493.000000,1
0,10620.134625,31,100,0,0,5779208.000824,879.000000,604.000000,0
1,10620.134625,31,100,1,0,933423.000158,663.000000,586.000000,0
0,117069.772322,236,105,0,0,8440983.000883,2033.000000,822.000000,1
1,117069.772322,236,105,1,0,1220217.000165,594.000000,531.000000,1
0,10638.994623,99,110,0,0,8697120.000909,986.000000,854.000000,0
1,10638.994623,99,110,1,0,1249640.000168,781.000000,573.000000,0
0,100515.026911,257,115,0,0,12141198.000988,1411.000000,861.000000,1
1,100515.026911,257,115,1,0,1627786.000178,3130.000000,558.000000,1
0,18595.102761,20,120,0,0,12881180.001016,3209.000000,2569.000000,0
1,18595.102761,20,120,1,0,1709899.000180,1561.000000,1266.000000,0
0,113726.420806,925,125,0,0,17660195.001493,1687.000000,902.000000,1
1,113726.420806,925,125,1,0,2166725.000240,702.000000,607.000000,1
0,18759.454786,93,130,0,0,18058844.001512,999.000000,694.000000,0
1,18759.454786,93,130,1,0,2240100.000242,826.000000,782.000000,0
0,128868.704564,122,135,0,0,23101677.002186,2437.000000,2677.000000,1
1,128868.704564,122,135,1,0,2690735.000317,723.000000,633.000000,1
0,27862.053826,16,140,0,0,24008256.002325,2537.000000,1820.000000,0
1,27862.053826,16,140,1,0,2791379.000331,1335.000000,1443.000000,0
0,171191.613646,2515,145,0,0,29697530.003250,1653.000000,797.000000,1
1,171191.613646,2515,145,1,0,3322882.000433,3303.000000,1003.000000,1
0,24296.337046,304,150,0,0,30718983.003371,2868.000000,1286.000000,0
1,24296.337046,304,150,1,0,3439555.000444,963.000000,1184.000000,0
0,156441.158401,11,155,0,0,40963157.003387,2444.000000,927.000000,1
1,156441.158401,11,155,1,0,4201709.000446,46206.000000,977.000000,1
0,25617.118056,659,160,0,0,41527492.003569,1665.000000,1415.000000,0
1,25617.118056,659,160,1,0,4265568.000463,1028.000000,1137.000000,0
0,377788.539733,446,165,0,0,52832261.004319,1908.000000,32909.000000,1
1,377788.539733,446,165,1,0,5164509.000539,1213.000000,1035.000000,1
0,36237.656759,669,170,0,0,53533776.004573,2050.000000,1356.000000,0
1,36237.656759,669,170,1,0,5238327.000559,1250.000000,777.000000,0
0,217981.419304,5976,175,0,0,64352365.006702,4284.000000,971.000000,1
1,217981.419304,5976,175,1,0,6001029.000722,2301.000000,707.000000,1
0,26451.727547,333,180,0,0,65216549.007028,3273.000000,2078.000000,0
1,26451.727547,333,180,1,0,6101195.000749,1835.000000,1016.000000,0
0,299644.159045,1533,185,0,0,87871583.007892,3390.000000,938.000000,1
1,299644.159045,1533,185,1,0,8093969.000818,803.000000,1003.000000,1
0,40958.194219,347,190,0,0,89543968.008053,7466.000000,1171.000000,0
1,40958.194219,347,190,1,0,8228143.000830,1013.000000,9755.000000,0
0,378087.297608,675,195,0,0,109032405.008947,3816.000000,31762.000000,1
1,378087.297608,675,195,1,0,9887063.000914,2011.000000,775.000000,1
0,138.382886,0,5,0,0,3489.000000,1371.000000,467.000000,1
1,138.382886,0,5,1,0,552.000000,446.000000,373.000000,1
0,175.401026,0,10,0,0,5927.000000,767.000000,377.000000,0
1,175.401026,0,10,1,0,831.000000,277.000000,306.000000,0
0,2096.216924,11,15,0,0,23108.000005,665.000000,254.000000,1
1,2096.216924,11,15,1,0,4673.000001,247.000000,271.000000,1
0,750.668733,0,20,0,0,30362.000005,700.000000,376.000000,0
1,750.668733,0,20,1,0,5789.000001,359.000000,628.000000,0
0,3006.218374,28,25,0,0,93636.000017,645.000000,382.000000,1
1,3006.218374,28,25,1,0,19291.000004,297.000000,276.000000,1
0,1157.459894,6,30,0,0,106635.000018,690.000000,267.000000,0
1,1157.459894,6,30,1,0,21356.000004,283.000000,272.000000,0
0,8847.320215,148,35,0,0,211891.000035,635.000000,300.000000,1
1,8847.320215,148,35,1,0,44521.000008,268.000000,286.000000,1
0,970.957432,27,40,0,0,228723.000038,616.000000,311.000000,0
1,970.957432,27,40,1,0,47577.000009,392.000000,260.000000,0
0,22145.078073,356,45,0,0,393800.000080,785.000000,352.000000,1
1,22145.078073,356,45,1,0,80572.000018,313.000000,317.000000,1
0,3564.091978,29,50,0,0,431441.000087,870.000000,502.000000,0
1,3564.091978,29,50,1,0,85443.000019,472.000000,458.000000,0
0,17931.228957,227,55,0,0,773287.000126,640.000000,524.000000,1
1,17931.228957,227,55,1,0,144986.000026,410.000000,355.000000,1
0,4329.351806,55,60,0,0,818095.000139,824.000000,464.000000,0
1,4329.351806,55,60,1,0,152235.000028,457.000000,469.000000,0
0,18492.170645,84,65,0,0,1626342.000160,1713.000000,516.000000,1
1,18492.170645,84,65,1,0,295510.000032,450.000000,521.000000,1
0,5545.296328,7,70,0,0,1718814.000180,1322.000000,759.000000,0
1,5545.296328,7,70,1,0,311158.000036,772.000000,678.000000,0
0,65595.548693,666,75,0,0,2704776.000339,2837.000000,561.000000,1
1,65595.548693,666,75,1,0,476657.000083,494.000000,457.000000,1
0,5820.883233,55,80,0,0,2794488.000359,1128.000000,653.000000,0
1,5820.883233,55,80,1,0,490044.000087,575.000000,815.000000,0
0,79462.669149,385,85,0,0,4211576.000442,2490.000000,712.000000,1
1,79462.669149,385,85,1,0,685657.000099,633.000000,11175.000000,1
0,6450.295951,8,90,0,0,4344395.000463,972.000000,581.000000,0
1,6450.295951,8,90,1,0,702110.000102,470.000000,510.000000,0
0,100480.478139,873,95,0,0,5698739.000776,2198.000000,743.000000,1
1,100480.478139,873,95,1,0,875784.000170,747.000000,538.000000,1
0,13790.276741,104,100,0,0,5855678.000802,957.000000,719.000000,0
1,13790.276741,104,100,1,0,897295.000174,608.000000,636.000000,0
0,178956.013686,27,105,0,0,8648869.000880,2202.000000,647.000000,1
1,178956.013686,27,105,1,0,1261456.000183,568.000000,538.000000,1
0,17627.898414,4,110,0,0,8919625.000905,1080.000000,663.000000,0
1,17627.898414,4,110,1,0,1287025.000187,626.000000,519.000000,0
0,222171.989865,202,115,0,0,12515282.001095,2547.000000,752.000000,1
1,222171.989865,202,115,1,0,1683061.000231,2316.000000,514.000000,1
0,23522.970536,57,120,0,0,13184081.001125,3346.000000,1801.000000,0
1,23522.970536,57,120,1,0,1766164.000235,2230.000000,1654.000000,0
0,165691.505444,1160,125,0,0,17259151.001708,2046.000000,881.000000,1
1,165691.505444,1160,125,1,0,2150232.000292,643.000000,587.000000,1
0,10092.002198,10,130,0,0,18119260.001736,3276.000000,2132.000000,0
1,10092.002198,10,130,1,0,2249841.000296,1827.000000,1701.000000,0
0,70968.649353,4436,135,0,0,22730085.002745,2097.000000,2871.000000,1
1,70968.649353,4436,135,1,0,2726005.000408,708.000000,684.000000,1
0,15042.578104,82,140,0,0,23503128.002789,3065.000000,1308.000000,0
1,15042.578104,82,140,1,0,2812394.000414,1583.000000,1553.000000,0
0,211580.782363,616,145,0,0,30998177.003019,2177.000000,826.000000,1
1,211580.782363,616,145,1,0,3458090.000433,2208.000000,617.000000,1
0,21479.952906,39,150,0,0,31972769.003051,2064.000000,1588.000000,0
1,21479.952906,39,150,1,0,3558308.000437,30913.000000,1168.000000,0
0,131371.168880,5114,155,0,0,39805948.007723,4970.000000,1219.000000,1
1,131371.168880,5114,155,1,0,4380161.000970,7788.000000,1045.000000,1
0,31894.707032,49,160,0,0,40702735.007737,2878.000000,1991.000000,0
1,31894.707032,49,160,1,0,4464772.000972,1342.000000,1666.000000,0
0,287811.388386,2837,165,0,0,52500560.009614,2255.000000,4080.000000,1
1,287811.388386,2837,165,1,0,5522436.001150,763.000000,753.000000,1
0,41049.691579,193,170,0,0,53590243.009815,1940.000000,1415.000000,0
1,41049.691579,193,170,1,0,5654949.001170,1035.000000,1030.000000,0
0,265775.000813,554,175,0,0,86691488.011944,3361.000000,1139.000000,1
1,265775.000813,554,175,1,0,8866399.001369,2385.000000,728.000000,1
0,31083.621453,17,180,0,0,87725748.011947,2163.000000,943.000000,0
1,31083.621453,17,180,1,0,8960069.001369,786.000000,769.000000,0
0,331400.185160,3959,185,0,0,99587534.014683,50233.000000,1139.000000,1
1,331400.185160,3959,185,1,0,9790405.001644,1259.000000,856.000000,1
0,62755.918763,52,190,0,0,100635213.014765,1812.000000,1408.000000,0
1,62755.918763,52,190,1,0,9878865.001654,936.000000,1180.000000,0
0,559697.212060,1621,195,0,0,118386150.015846,3875.000000,1005.000000,1
1,559697.212060,1621,195,1,0,11281399.001738,2054.000000,724.000000,1
0,118.140485,1,5,0,0,3462.000000,1778.000000,985.000000,1
1,118.140485,1,5,1,0,536.000000,889.000000,514.000000,1
0,56.441308,1,10,0,0,5339.000000,670.000000,464.000000,0
1,56.441308,1,10,1,0,791.000000,488.000000,392.000000,0
0,1808.641176,15,15,0,0,23919.000005,974.000000,550.000000,1
1,1808.641176,15,15,1,0,4614.000002,426.000000,514.000000,1
0,770.886122,2,20,0,0,30890.000006,609.000000,338.000000,0
1,770.886122,2,20,1,0,5647.000002,371.000000,399.000000,0
0,4551.996710,19,25,0,0,81309.000021,533.000000,256.000000,1
1,4551.996710,19,25,1,0,16728.000006,280.000000,285.000000,1
0,834.060041,3,30,0,0,94255.000022,547.000000,243.000000,0
1,834.060041,3,30,1,0,18625.000006,414.000000,292.000000,0
0,16773.584464,7,35,0,0,188279.000044,726.000000,408.000000,1
1,16773.584464,7,35,1,0,46525.000011,587.000000,416.000000,1
0,2610.192358,0,40,0,0,213741.000045,726.000000,360.000000,0
1,2610.192358,0,40,1,0,51066.000011,359.000000,519.000000,0
0,25623.901361,210,45,0,0,421651.000084,1213.000000,990.000000,1
1,25623.901361,210,45,1,0,89418.000019,732.000000,503.000000,1
0,2754.203396,8,50,0,0,465413.000089,904.000000,625.000000,0
1,2754.203396,8,50,1,0,95471.000020,615.000000,560.000000,0
0,25105.037904,385,55,0,0,830049.000158,779.000000,405.000000,1
1,25105.037904,385,55,1,0,148003.000032,363.000000,381.000000,1
0,2957.507960,42,60,0,0,882932.000168,1396.000000,762.000000,0
1,2957.507960,42,60,1,0,156045.000034,651.000000,613.000000,0
0,17643.507912,336,65,0,0,1515072.000299,2047.000000,915.000000,1
1,17643.507912,336,65,1,0,249196.000052,1143.000000,735.000000,1
0,7427.480281,51,70,0,0,1582070.000322,1041.000000,834.000000,0
1,7427.480281,51,70,1,0,259464.000056,1033.000000,923.000000,0
0,50856.416872,455,75,0,0,2369920.000438,2698.000000,906.000000,1
1,50856.416872,455,75,1,0,381174.000074,693.000000,729.000000,1
0,9343.738010,13,80,0,0,2519393.000447,811.000000,852.000000,0
1,9343.738010,13,80,1,0,397949.000076,832.000000,620.000000,0
0,61784.992769,1002,85,0,0,3648316.000627,1632.000000,690.000000,1
1,61784.992769,1002,85,1,0,558307.000103,699.000000,611.000000,1
0,6776.606161,108,90,0,0,3770183.000645,785.000000,809.000000,0
1,6776.606161,108,90,1,0,575335.000107,518.000000,512.000000,0
0,164513.953193,22,95,0,0,6153984.000662,3504.000000,1330.000000,1
1,164513.953193,22,95,1,0,871187.000109,1332.000000,1569.000000,1
0,9789.538905,76,100,0,0,6412390.000683,1946.000000,1047.000000,0
1,9789.538905,76,100,1,0,903952.000112,1269.000000,934.000000,0
0,160840.457546,149,105,0,0,9392061.000717,1918.000000,601.000000,1
1,160840.457546,149,105,1,0,1245437.000117,532.000000,798.000000,1
0,17764.910738,113,110,0,0,9603873.000734,734.000000,547.000000,0
1,17764.910738,113,110,1,0,1273210.000120,565.000000,790.000000,0
0,183491.074890,483,115,0,0,13020321.000927,1689.000000,770.000000,1
1,183491.074890,483,115,1,0,1620485.000143,2404.000000,522.000000,1
0,13074.373164,224,120,0,0,13260834.000997,1327.000000,884.000000,0
1,13074.373164,224,120,1,0,1645710.000153,625.000000,578.000000,0
0,124814.851964,1598,125,0,0,16711529.001549,2157.000000,916.000000,1
1,124814.851964,1598,125,1,0,1988652.000221,646.000000,558.000000,1
0,28611.222064,54,130,0,0,17111450.001582,928.000000,684.000000,0
1,28611.222064,54,130,1,0,2026958.000226,724.000000,715.000000,0
0,158866.852407,950,135,0,0,22126771.002234,2167.000000,2438.000000,1
1,158866.852407,950,135,1,0,2483230.000300,639.000000,630.000000,1
0,26923.433855,248,140,0,0,22991311.002326,2762.000000,1618.000000,0
1,26923.433855,248,140,1,0,2579982.000311,1271.000000,1111.000000,0
0,300698.173313,3294,145,0,0,28861343.003422,2250.000000,3035.000000,1
1,300698.173313,3294,145,1,0,3086851.000424,653.000000,648.000000,1
0,39485.619773,43,150,0,0,30163817.003442,2234.000000,845.000000,0
1,39485.619773,43,150,1,0,3215367.000427,830.000000,927.000000,0
0,153539.526914,2226,155,0,0,38611672.003962,1749.000000,805.000000,1
1,153539.526914,2226,155,1,0,3972686.000484,2689.000000,819.000000,1
0,37059.193613,176,160,0,0,39902409.004032,2093.000000,1128.000000,0
1,37059.193613,176,160,1,0,4093911.000492,936.000000,918.000000,0
0,251871.010942,2130,165,0,0,49798911.004819,4181.000000,981.000000,1
1,251871.010942,2130,165,1,0,4842752.000565,747.000000,749.000000,1
0,41810.155709,489,170,0,0,51038297.005012,1873.000000,1050.000000,0
1,41810.155709,489,170,1,0,4978431.000583,1279.000000,1060.000000,0
0,183422.204100,4196,175,0,0,60630760.007735,5853.000000,1427.000000,1
1,183422.204100,4196,175,1,0,5682265.000783,1411.000000,1175.000000,1
0,31063.737083,247,180,0,0,61295030.007893,1485.000000,835.000000,0
1,31063.737083,247,180,1,0,5773419.000800,727.000000,790.000000,0
